# frame_count, ap_station, ground_station, nc, time, lpx, lpy, lpz
29,16,3,4,1972-09-17 14:41:50.959000,508,533,473
30,16,3,1,1972-09-17 14:41:51.106000,507,523,473
30,16,3,2,1972-09-17 14:41:51.257000,507,515,474
30,16,3,3,1972-09-17 14:41:51.408000,508,504,474
30,16,3,4,1972-09-17 14:41:51.559000,508,503,474
31,16,3,1,1972-09-17 14:41:51.709000,508,518,474
31,16,3,2,1972-09-17 14:41:51.860000,508,537,474
31,16,3,3,1972-09-17 14:41:52.011000,508,537,474
31,16,3,4,1972-09-17 14:41:52.162000,508,507,474
32,16,3,1,1972-09-17 14:41:52.310000,509,466,474
32,16,3,2,1972-09-17 14:41:52.461000,509,451,473
32,16,3,3,1972-09-17 14:41:52.612000,508,471,474
32,16,3,4,1972-09-17 14:41:52.763000,508,502,473
33,16,3,1,1972-09-17 14:41:52.911000,508,528,473
33,16,3,2,1972-09-17 14:41:53.062000,508,536,473
33,16,3,3,1972-09-17 14:41:53.213000,508,524,474
33,16,3,4,1972-09-17 14:41:53.364000,508,511,474
34,16,3,1,1972-09-17 14:41:53.512000,508,512,474
34,16,3,2,1972-09-17 14:41:53.663000,509,519,474
34,16,3,3,1972-09-17 14:41:53.814000,509,519,474
34,16,3,4,1972-09-17 14:41:53.965000,509,510,473
35,16,3,1,1972-09-17 14:41:54.113000,508,495,473
35,16,3,2,1972-09-17 14:41:54.264000,508,475,473
35,16,3,3,1972-09-17 14:41:54.415000,507,467,473
35,16,3,4,1972-09-17 14:41:54.566000,508,485,473
36,16,3,1,1972-09-17 14:41:54.714000,508,517,473
36,16,3,2,1972-09-17 14:41:54.865000,509,536,473
36,16,3,3,1972-09-17 14:41:55.016000,508,528,473
36,16,3,4,1972-09-17 14:41:55.167000,509,511,474
37,16,3,1,1972-09-17 14:41:55.316000,509,508,474
37,16,3,2,1972-09-17 14:41:55.467000,508,518,474
37,16,3,3,1972-09-17 14:41:55.618000,507,518,474
37,16,3,4,1972-09-17 14:41:55.769000,507,504,474
38,16,3,1,1972-09-17 14:41:55.916000,508,504,474
38,16,3,2,1972-09-17 14:41:56.067000,509,531,473
38,16,3,3,1972-09-17 14:41:56.218000,509,556,473
38,16,3,4,1972-09-17 14:41:56.369000,509,548,473
39,16,3,1,1972-09-17 14:41:56.518000,508,509,473
39,16,3,2,1972-09-17 14:41:56.669000,507,473,474
39,16,3,3,1972-09-17 14:41:56.820000,507,473,474
39,16,3,4,1972-09-17 14:41:56.971000,507,507,473
40,16,3,1,1972-09-17 14:41:57.119000,508,541,473
40,16,3,2,1972-09-17 14:41:57.270000,508,550,474
40,16,3,3,1972-09-17 14:41:57.421000,509,537,475
40,16,3,4,1972-09-17 14:41:57.572000,510,522,474
41,16,3,1,1972-09-17 14:41:57.720000,510,518,474
41,16,3,2,1972-09-17 14:41:57.871000,509,519,474
41,16,3,3,1972-09-17 14:41:58.022000,508,515,473
41,16,3,4,1972-09-17 14:41:58.173000,508,513,473
42,16,3,1,1972-09-17 14:41:58.321000,508,523,473
42,16,3,2,1972-09-17 14:41:58.472000,508,532,473
42,16,3,3,1972-09-17 14:41:58.623000,507,527,473
42,16,3,4,1972-09-17 14:41:58.774000,507,511,473
43,16,3,1,1972-09-17 14:41:58.923000,507,503,474
43,16,3,2,1972-09-17 14:41:59.074000,507,510,474
43,16,3,3,1972-09-17 14:41:59.225000,508,522,474
43,16,3,4,1972-09-17 14:41:59.376000,508,521,473
44,16,3,1,1972-09-17 14:41:59.523000,509,511,473
44,16,3,2,1972-09-17 14:41:59.674000,509,511,473
44,16,3,3,1972-09-17 14:41:59.825000,509,534,472
44,16,3,4,1972-09-17 14:41:59.976000,509,552,472
45,16,3,1,1972-09-17 14:42:00.125000,508,547,473
45,16,3,2,1972-09-17 14:42:00.276000,507,533,473
45,16,3,3,1972-09-17 14:42:00.427000,507,526,473
45,16,3,4,1972-09-17 14:42:00.578000,508,515,473
46,16,3,1,1972-09-17 14:42:00.726000,508,496,473
46,16,3,2,1972-09-17 14:42:00.877000,508,491,473
46,16,3,3,1972-09-17 14:42:01.028000,508,509,473
46,16,3,4,1972-09-17 14:42:01.179000,508,527,473
47,16,3,1,1972-09-17 14:42:01.327000,508,532,473
47,16,3,2,1972-09-17 14:42:01.478000,509,535,473
47,16,3,3,1972-09-17 14:42:01.629000,509,540,472
47,16,3,4,1972-09-17 14:42:01.780000,509,536,472
48,16,3,1,1972-09-17 14:42:01.927000,509,513,472
48,16,3,2,1972-09-17 14:42:02.078000,508,492,473
48,16,3,3,1972-09-17 14:42:02.229000,508,498,473
48,16,3,4,1972-09-17 14:42:02.380000,508,517,473
49,16,3,1,1972-09-17 14:42:02.529000,508,525,474
49,16,3,2,1972-09-17 14:42:02.680000,507,521,474
49,16,3,3,1972-09-17 14:42:02.831000,507,519,474
49,16,3,4,1972-09-17 14:42:02.982000,507,513,474
50,16,3,1,1972-09-17 14:42:03.130000,508,495,474
50,16,3,2,1972-09-17 14:42:03.281000,509,472,474
50,16,3,3,1972-09-17 14:42:03.432000,509,452,474
50,16,3,4,1972-09-17 14:42:03.583000,510,449,473
51,16,3,1,1972-09-17 14:42:03.730000,510,475,473
51,16,3,2,1972-09-17 14:42:03.881000,509,515,472
51,16,3,3,1972-09-17 14:42:04.032000,508,533,473
51,16,3,4,1972-09-17 14:42:04.183000,508,523,473
52,16,3,1,1972-09-17 14:42:04.331000,508,512,472
52,16,3,2,1972-09-17 14:42:04.482000,508,508,473
52,16,3,3,1972-09-17 14:42:04.633000,508,491,473
52,16,3,4,1972-09-17 14:42:04.784000,507,470,474
53,16,3,1,1972-09-17 14:42:04.933000,507,479,474
53,16,3,2,1972-09-17 14:42:05.084000,507,515,474
53,16,3,3,1972-09-17 14:42:05.235000,508,537,474
53,16,3,4,1972-09-17 14:42:05.386000,509,523,474
54,16,3,1,1972-09-17 14:42:05.533000,509,498,474
54,16,3,2,1972-09-17 14:42:05.684000,509,495,474
54,16,3,3,1972-09-17 14:42:05.835000,509,510,473
54,16,3,4,1972-09-17 14:42:05.986000,509,523,473
55,16,3,1,1972-09-17 14:42:06.134000,509,524,473
55,16,3,2,1972-09-17 14:42:06.285000,508,515,473
55,16,3,3,1972-09-17 14:42:06.436000,508,507,473
55,16,3,4,1972-09-17 14:42:06.587000,508,499,473
56,16,3,1,1972-09-17 14:42:06.736000,508,493,473
56,16,3,2,1972-09-17 14:42:06.887000,508,499,473
56,16,3,3,1972-09-17 14:42:07.038000,508,522,473
56,16,3,4,1972-09-17 14:42:07.189000,508,542,473
57,16,3,1,1972-09-17 14:42:07.339000,507,535,473
57,16,3,2,1972-09-17 14:42:07.490000,507,499,473
57,16,3,3,1972-09-17 14:42:07.641000,508,464,474
57,16,3,4,1972-09-17 14:42:07.792000,509,460,474
58,16,3,1,1972-09-17 14:42:07.938000,510,487,474
58,16,3,2,1972-09-17 14:42:08.089000,510,518,474
58,16,3,3,1972-09-17 14:42:08.240000,509,526,474
58,16,3,4,1972-09-17 14:42:08.391000,509,510,473
59,16,3,1,1972-09-17 14:42:08.539000,509,490,473
59,16,3,2,1972-09-17 14:42:08.690000,509,490,473
59,16,3,3,1972-09-17 14:42:08.841000,508,511,472
